Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",796,211,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,0,12,0,12,0,12,0,12,0,12,0,12,89,87,0,12,54,53,256,132,72,81,139,90,116,82,42,38,23,41
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",528,126,12,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,11,135,84,0,12,94,61,66,37,64,53,96,56,42,33,0,12,11,18
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",1006,306,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,81,0,12,0,12,21,27,251,143,32,33,127,105,166,109,105,55,157,89,89,65,0,12,0,12
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",953,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,48,0,12,0,12,58,53,6,10,336,178,61,60,105,61,166,74,70,36,77,46,35,26,7,11,0,12
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",1415,265,27,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,0,12,15,24,51,41,0,12,17,20,12,18,539,163,20,21,48,34,174,85,101,59,314,126,80,61,0,12,10,16
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",572,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,0,12,135,89,0,12,57,52,112,107,89,103,63,81,39,41,17,27,32,46
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",1052,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,36,233,122,42,65,52,78,253,104,127,118,252,128,47,71,23,35,0,12
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",577,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,43,0,12,9,17,256,190,0,12,41,43,17,29,109,124,87,67,32,32,0,12,0,12
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",1045,274,25,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,34,0,12,0,12,15,34,65,74,0,12,32,60,261,132,0,12,83,66,178,108,234,115,112,91,24,36,0,12,0,12
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",1035,321,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,37,28,66,0,12,8,16,14,22,42,43,0,12,402,268,30,35,30,41,60,50,110,79,174,84,104,70,0,12,0,12
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",1134,163,13,18,0,12,0,12,0,12,0,12,0,12,21,30,0,12,1,4,0,12,0,12,14,22,28,30,41,37,8,12,333,114,23,21,77,46,135,53,158,72,221,75,35,25,0,12,26,24
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",1012,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,54,43,38,15,24,0,12,21,17,201,83,19,21,10,18,266,107,33,42,228,108,55,35,49,66,5,12
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",1349,270,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,9,15,0,12,0,12,0,12,124,101,25,36,210,69,65,77,244,122,232,133,205,168,104,58,79,70,27,28,0,12
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",1408,365,9,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,39,0,12,0,12,0,12,0,12,37,45,202,188,0,12,154,116,361,120,145,96,371,139,91,78,10,15,0,12
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",1166,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,1,3,9,14,306,162,11,14,57,50,263,107,137,100,294,130,68,63,19,32,0,12
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",972,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,9,12,9,14,61,52,203,88,66,57,95,50,192,75,96,43,179,84,44,41,9,15,0,12
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",773,125,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,97,44,11,15,102,52,177,83,128,80,153,62,69,37,33,31,0,12
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",1406,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,39,0,12,27,31,17,20,242,104,17,20,106,48,279,104,186,80,357,94,70,44,43,40,36,34
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",763,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,30,110,68,16,24,24,26,288,123,112,85,151,74,35,28,7,11,0,12
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",508,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,210,165,0,12,12,20,76,47,34,35,122,93,54,55,0,12,0,12
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",1199,294,39,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,127,108,0,12,0,12,0,12,193,139,114,96,76,60,326,182,195,89,80,62,28,34,21,26,0,12
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",1338,301,42,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,76,84,46,58,132,99,308,138,63,77,342,135,277,142,38,28,0,12
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",1247,281,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,427,209,28,31,92,62,113,86,183,116,338,193,35,37,0,12,11,18
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",755,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,51,231,207,1,3,92,66,83,66,64,54,102,84,133,118,0,12,9,17
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",1003,333,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,7,0,12,9,15,0,12,3,6,0,12,0,12,199,114,85,98,118,101,299,152,77,72,166,112,45,52,0,12,0,12
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",656,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,168,114,13,26,63,51,173,96,0,12,78,65,123,77,22,36,16,26
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",1533,321,0,12,0,12,0,12,0,12,0,12,44,60,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,319,217,15,26,175,174,224,159,334,159,274,139,80,64,19,34,26,40
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",431,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,8,13,24,38,104,63,0,12,76,49,63,48,38,22,87,45,21,18,0,12,0,12
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",747,181,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,10,16,8,13,18,31,80,47,29,39,16,18,130,62,135,77,171,79,106,57,7,11,6,10
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",1072,196,34,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,2,5,6,12,286,150,12,13,75,61,265,110,124,84,163,62,55,56,0,12,48,51
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",1355,217,11,18,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,31,50,0,12,39,52,0,12,289,124,33,27,56,51,209,94,87,66,441,160,134,70,8,13,7,11
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",853,175,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,187,85,44,41,71,53,127,69,128,54,209,73,52,43,0,12,8,13
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",926,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,52,0,12,69,74,76,76,32,51,50,54,6,11,207,99,31,34,109,69,112,68,129,69,62,37,9,13,0,12,0,12
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",996,208,11,17,0,12,0,12,0,12,0,12,0,12,19,21,0,12,0,12,0,12,0,12,31,37,0,12,0,12,27,29,205,92,44,39,49,37,224,73,131,60,225,98,23,22,7,12,0,12
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",539,136,23,38,0,12,0,12,12,18,0,12,12,19,0,12,0,12,47,44,0,12,0,12,7,12,0,12,0,12,12,17,64,62,19,24,40,32,130,78,14,22,105,56,47,34,7,11,0,12
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",843,172,0,12,0,12,0,12,0,12,0,12,0,12,27,39,0,12,0,12,25,37,0,12,26,39,2,5,12,19,0,12,113,63,78,68,114,97,119,85,157,80,152,85,7,11,0,12,11,17
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",869,179,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,76,61,0,12,0,12,11,17,223,112,34,35,92,69,164,86,79,45,127,115,45,41,0,12,0,12
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",627,161,32,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,16,0,12,0,12,0,12,0,12,11,19,162,74,46,36,85,42,115,61,91,55,72,41,8,14,0,12,0,12
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",717,220,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,20,204,106,0,12,141,93,105,68,65,58,102,55,84,70,0,12,0,12
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",1179,246,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,10,19,30,12,16,0,12,15,22,451,149,80,66,96,56,343,170,65,47,43,41,0,12,38,61,0,12
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",1460,269,94,65,0,12,0,12,0,12,19,32,0,12,0,12,0,12,0,12,0,12,31,37,65,85,29,37,36,41,27,30,290,126,40,30,174,99,162,85,168,88,249,120,65,55,11,16,0,12
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",1227,183,24,26,0,12,14,22,0,12,0,12,12,19,0,12,0,12,26,41,29,47,0,12,0,12,0,12,47,53,28,31,289,118,45,64,89,55,205,77,164,66,191,70,53,59,11,16,0,12
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",661,132,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,24,33,0,12,18,24,0,12,0,12,12,19,6,10,156,67,52,42,61,38,141,55,52,31,119,82,5,9,4,7,0,12
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",986,188,0,12,0,12,0,12,0,12,0,12,0,12,37,59,5,10,40,55,0,12,5,10,36,48,8,12,23,27,5,10,134,79,46,34,117,78,166,72,164,92,150,68,41,34,0,12,9,14
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",1655,329,20,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,31,0,12,37,39,22,37,22,42,450,254,68,60,85,63,374,154,195,84,272,128,57,58,19,32,13,20
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",1049,251,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,30,0,12,6,21,0,12,57,53,121,105,102,70,154,95,159,110,211,125,160,123,23,27,11,18,0,12
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",1021,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,39,20,33,30,43,172,114,104,87,97,82,102,73,167,93,227,116,37,41,16,28,21,36
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",757,260,30,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,150,103,59,72,53,51,156,108,57,46,146,120,78,70,11,19,0,12
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",1320,317,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,131,192,0,12,26,41,30,46,37,43,19,32,20,32,71,71,443,162,244,144,201,115,49,55,0,12,30,43
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",1189,203,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,22,34,0,12,27,25,332,130,57,45,124,71,278,116,75,51,166,77,75,65,13,19,0,12
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",754,128,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,12,18,132,67,0,12,61,39,123,68,154,73,149,59,102,63,10,16,1,2
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",1189,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,18,28,22,34,9,17,0,12,123,57,12,19,81,48,208,116,161,58,355,107,139,70,13,20,40,57
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",1340,169,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,39,8,12,0,12,9,13,0,12,0,12,27,24,270,94,71,40,116,55,196,83,197,91,292,87,94,49,10,16,10,16
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",944,138,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,3,7,0,12,1,3,0,12,346,92,25,27,83,45,138,98,172,75,126,53,38,29,0,12,0,12
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",998,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,358,91,54,49,62,43,212,81,55,47,218,97,20,22,9,14,0,12
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",601,100,40,26,0,12,0,12,0,12,0,12,2,5,5,7,0,12,8,12,0,12,0,12,4,7,5,9,8,10,0,12,88,40,41,26,93,47,83,41,115,55,76,40,23,18,4,7,6,10
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",743,89,9,10,0,12,0,12,0,12,0,12,0,12,0,12,2,4,1,5,5,6,13,15,10,12,33,19,20,22,13,12,290,89,68,45,71,39,107,46,23,18,46,27,32,35,0,12,0,12
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",1524,238,74,61,0,12,0,12,0,12,0,12,0,12,0,12,29,46,18,28,0,12,0,12,0,12,27,33,66,58,0,12,582,200,114,72,176,102,156,81,189,105,61,46,26,25,6,15,0,12
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",2020,355,68,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,34,0,12,6,10,85,80,57,57,513,171,177,96,161,86,257,125,130,70,460,188,71,50,15,24,0,12
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",483,172,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,22,9,14,162,111,47,44,89,54,73,54,21,18,34,23,14,16,0,12,0,12
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",630,132,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39,8,14,38,42,41,31,115,61,14,12,79,44,121,62,80,49,89,44,7,11,6,10,0,12
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",774,165,23,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,61,58,0,12,49,35,53,45,0,12,7,12,209,96,8,12,71,46,55,43,117,58,88,63,23,26,0,12,0,12
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",1212,184,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,8,12,28,43,7,11,30,23,35,35,62,46,411,115,54,30,95,48,247,91,37,30,120,77,44,28,7,10,0,12
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",722,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,79,0,12,0,12,50,64,54,83,0,12,0,12,285,109,14,23,76,57,54,43,28,36,84,80,16,25,0,12,0,12
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",1128,260,0,12,0,12,0,12,0,12,0,12,0,12,35,51,0,12,0,12,0,12,0,12,0,12,15,21,0,12,55,51,300,181,88,72,188,120,152,90,166,114,111,89,18,27,0,12,0,12
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",994,223,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,28,0,12,33,54,35,33,0,12,0,12,18,28,92,75,219,177,174,104,198,139,94,82,91,67,12,19,0,12,0,12
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",736,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,73,0,12,37,57,0,12,48,79,173,155,17,29,68,70,182,96,59,43,28,37,80,68,0,12,0,12
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",875,202,7,11,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,17,7,15,0,12,106,64,0,12,59,59,246,127,110,73,111,65,78,55,81,72,18,12,12,14,0,12,10,17
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",821,170,19,25,0,12,0,12,0,12,0,12,0,12,11,17,10,17,51,43,0,12,0,12,15,22,30,34,51,47,0,12,238,89,45,34,42,46,173,87,60,53,61,49,0,12,0,12,15,22
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",769,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32,0,12,5,7,2,6,0,12,14,20,19,21,258,105,33,36,88,55,136,75,77,43,83,59,33,46,0,12,0,12
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",963,217,0,12,0,12,0,12,0,12,0,12,17,27,37,57,0,12,181,136,31,51,33,36,36,50,0,12,62,64,45,49,264,141,98,70,14,21,66,51,28,33,36,35,15,23,0,12,0,12
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",1126,296,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,15,22,15,22,0,12,13,21,99,112,53,78,54,53,333,167,122,117,84,81,201,122,67,48,12,20,0,12,0,12,39,63
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",2151,321,19,33,0,12,0,12,0,12,65,83,47,59,0,12,0,12,69,76,4,8,0,12,65,70,26,41,31,39,101,83,691,229,169,96,226,120,319,142,183,102,122,89,9,13,5,10,0,12
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",906,226,24,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,60,34,52,46,70,26,33,0,12,49,62,11,17,282,113,101,67,77,54,72,50,56,38,64,59,8,14,0,12,0,12
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",925,229,33,53,0,12,14,29,0,12,0,12,0,12,0,12,14,20,0,12,0,12,16,23,0,12,0,12,49,49,11,17,355,174,58,39,90,67,35,25,122,68,111,49,17,20,0,12,0,12
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",752,216,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,44,0,12,0,12,13,21,12,19,0,12,63,59,280,148,59,45,76,55,109,64,53,44,34,38,0,12,11,18,0,12
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",1286,147,0,12,0,12,0,12,0,12,4,6,0,12,0,12,27,37,37,31,0,12,0,12,33,28,53,41,15,19,24,19,440,93,102,55,102,45,259,85,125,52,52,28,6,11,7,11,0,12
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",1010,193,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,13,19,22,67,50,19,24,49,30,289,94,82,59,35,27,155,82,133,65,107,38,37,52,0,12,0,12
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",1730,283,27,45,0,12,0,12,0,12,8,17,28,37,9,17,0,12,0,12,10,16,41,53,0,12,23,26,133,83,29,29,510,128,50,38,130,75,254,92,224,132,201,123,53,50,0,12,0,12
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",958,204,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,62,0,12,30,34,0,12,39,51,259,135,60,44,122,73,216,98,115,64,24,23,33,52,0,12,0,12
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",1173,255,40,57,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,34,38,91,104,15,22,71,68,61,54,210,112,38,35,67,56,209,155,188,98,140,91,0,12,0,12,0,12
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",1783,126,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,11,18,0,12,9,14,0,12,220,90,13,26,130,59,255,122,194,81,656,158,225,75,26,25,11,15
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",900,147,7,11,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,0,12,0,12,35,53,36,33,0,12,78,54,43,33,107,74,181,87,104,62,158,57,63,32,8,14,70,66
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",739,182,20,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,28,15,21,165,86,102,72,31,32,194,102,83,50,101,63,0,12,0,12,0,12
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",1052,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,0,12,8,9,65,72,4,6,266,93,57,34,110,63,143,59,106,50,215,76,73,57,2,3,0,12
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",1245,171,28,22,0,12,0,12,0,12,0,12,11,11,4,5,6,9,9,10,0,12,9,11,11,8,45,32,26,14,26,18,308,55,70,23,116,39,235,83,109,43,105,35,116,84,8,7,3,5
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",831,162,17,21,0,12,0,12,0,12,0,12,5,5,0,12,0,12,0,12,44,61,17,22,4,4,14,9,25,23,18,23,258,113,87,61,93,73,159,84,22,13,49,25,15,7,4,5,0,12
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",818,198,28,24,0,12,3,4,6,7,0,12,0,12,5,7,0,12,32,27,1,3,67,64,9,8,36,28,35,30,6,8,322,131,23,13,94,50,41,18,59,30,32,21,16,18,3,4,0,12
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",1031,211,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,13,0,12,341,141,0,12,78,63,106,73,13,21,365,179,54,44,36,29,13,21
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",612,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,61,14,15,54,54,2,4,27,40,0,12,195,92,4,8,57,45,135,86,2,4,19,25,31,32,0,12,2,3
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",850,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,61,14,23,204,97,87,76,30,51,261,101,50,40,83,64,40,37,40,37,0,12
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",1110,263,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,6,6,12,14,21,457,195,69,82,90,63,166,81,36,27,242,98,27,30,0,12,0,12
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",806,215,2,4,0,12,0,12,0,12,0,12,0,12,0,12,2,5,3,6,6,6,30,26,10,10,37,20,67,39,25,30,178,97,121,72,90,66,82,45,55,40,66,49,32,32,0,12,0,12
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",734,204,0,12,31,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,24,39,145,100,17,27,129,82,141,101,148,134,42,37,14,24,27,25,0,12
