Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",511,64,57,34,0,12,57,34,454,66,58,31,396,69
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",318,52,47,52,9,15,38,50,271,54,60,33,211,54
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",627,131,124,80,78,82,46,74,503,117,119,68,384,110
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",573,81,43,48,0,12,43,48,530,76,57,57,473,91
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",425,81,11,18,11,18,0,12,414,84,85,60,329,77
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",720,152,128,75,73,43,55,61,592,144,264,129,328,117
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",1008,183,90,53,33,31,57,41,918,186,124,56,794,196
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",653,119,45,51,0,12,45,51,608,119,54,43,554,117
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",955,133,130,100,101,94,29,45,825,162,102,74,723,148
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",488,104,11,18,11,18,0,12,477,112,34,32,443,110
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",519,65,94,53,33,29,61,50,425,69,91,50,334,64
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",310,67,57,40,49,38,8,13,253,65,75,58,178,44
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",539,90,21,23,13,19,8,14,518,90,106,64,412,92
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",443,69,69,64,0,12,69,64,374,87,80,45,294,88
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",617,89,25,39,25,39,0,12,592,89,94,47,498,89
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",495,99,49,33,19,20,30,26,446,100,82,40,364,97
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",526,93,41,48,12,17,29,46,485,91,39,30,446,95
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",856,139,62,58,25,40,37,43,794,137,183,88,611,132
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",315,64,0,12,0,12,0,12,315,64,80,56,235,74
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",202,55,0,12,0,12,0,12,202,55,38,44,164,52
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",220,51,21,33,0,12,21,33,199,57,29,38,170,59
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",559,121,0,12,0,12,0,12,559,121,21,23,538,123
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",617,63,151,56,71,39,80,37,466,65,44,29,422,66
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",267,42,16,21,0,12,16,21,251,46,0,12,251,46
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",458,68,12,14,0,12,12,14,446,66,99,51,347,81
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",308,50,0,12,0,12,0,12,308,50,18,19,290,52
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",744,136,15,24,15,24,0,12,729,137,26,31,703,140
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",433,88,0,12,0,12,0,12,433,88,63,44,370,87
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",513,111,46,48,0,12,46,48,467,114,101,76,366,106
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",390,77,45,37,9,15,36,33,345,87,108,81,237,90
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",760,93,13,19,0,12,13,19,747,96,114,69,633,110
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",275,55,0,12,0,12,0,12,275,55,15,13,260,56
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",624,89,52,53,9,15,43,51,572,95,45,29,527,97
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",534,138,44,53,0,12,44,53,490,136,11,17,479,136
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",1028,131,97,61,46,47,51,46,931,147,457,130,474,133
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",574,142,22,25,11,16,11,19,552,141,70,51,482,151
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",534,75,20,23,20,23,0,12,514,77,112,56,402,86
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",343,83,0,12,0,12,0,12,343,83,58,38,285,90
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",292,74,0,12,0,12,0,12,292,74,49,33,243,77
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",272,48,12,19,12,19,0,12,260,54,22,25,238,58
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",334,79,30,35,0,12,30,35,304,77,56,51,248,71
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",747,99,36,41,21,33,15,23,711,109,137,87,574,120
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",358,94,0,12,0,12,0,12,358,94,61,51,297,93
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",838,121,24,28,11,18,13,21,814,128,39,40,775,127
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",495,65,9,17,9,17,0,12,486,66,90,41,396,74
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",555,80,7,11,0,12,7,11,548,81,76,42,472,84
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",458,77,81,63,28,32,53,54,377,85,71,44,306,92
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",520,72,56,40,19,21,37,34,464,78,116,51,348,81
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",402,70,19,21,0,12,19,21,383,72,70,51,313,66
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",589,81,83,61,38,45,45,46,506,90,66,33,440,91
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",302,65,20,17,9,16,11,16,282,67,45,32,237,69
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",1067,123,44,41,0,12,44,41,1023,128,154,88,869,120
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",290,62,16,25,16,25,0,12,274,61,0,12,274,61
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",447,82,14,23,14,23,0,12,433,82,50,44,383,87
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",439,74,0,12,0,12,0,12,439,74,73,48,366,80
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",328,70,54,54,13,21,41,50,274,59,70,44,204,58
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",274,51,11,15,0,12,11,15,263,53,31,27,232,53
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",595,72,87,62,31,29,56,57,508,92,115,51,393,98
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",375,60,10,16,0,12,10,16,365,59,54,33,311,65
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",442,77,40,27,19,23,21,18,402,67,33,29,369,75
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",493,111,10,16,10,16,0,12,483,112,53,52,430,112
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",518,91,42,42,18,29,24,31,476,84,112,53,364,99
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",303,62,11,18,0,12,11,18,292,68,28,34,264,70
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",1186,145,59,41,42,31,17,27,1127,152,171,88,956,162
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",723,68,0,12,0,12,0,12,723,68,101,55,622,78
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",547,59,0,12,0,12,0,12,547,59,87,42,460,59
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",466,80,20,22,11,18,9,14,446,82,91,54,355,82
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",556,53,0,12,0,12,0,12,556,53,121,67,435,57
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",350,54,0,12,0,12,0,12,350,54,20,27,330,47
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",583,100,34,39,17,28,17,29,549,97,71,48,478,95
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",492,72,0,12,0,12,0,12,492,72,41,38,451,79
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",592,119,14,22,0,12,14,22,578,119,9,15,569,121
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",827,130,30,33,16,25,14,22,797,135,47,43,750,139
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",373,126,19,31,19,31,0,12,354,129,15,22,339,129
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",474,100,32,51,0,12,32,51,442,99,0,12,442,99
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",449,102,0,12,0,12,0,12,449,102,77,75,372,90
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",530,85,0,12,0,12,0,12,530,85,78,67,452,92
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",523,114,15,25,15,25,0,12,508,113,40,37,468,115
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",875,126,14,23,0,12,14,23,861,128,193,94,668,115
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1063,129,18,30,0,12,18,30,1045,131,98,72,947,134
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",255,101,9,15,0,12,9,15,246,104,48,54,198,93
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",263,55,0,12,0,12,0,12,263,55,35,28,228,56
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",305,66,0,12,0,12,0,12,305,66,63,57,242,66
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",591,74,27,42,0,12,27,42,564,76,90,56,474,84
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",481,106,12,18,0,12,12,18,469,111,41,32,428,118
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",515,68,6,10,0,12,6,10,509,67,39,25,470,72
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",549,65,30,48,30,48,0,12,519,77,108,45,411,82
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",488,58,16,18,16,18,0,12,472,62,28,25,444,61
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",1146,138,102,90,13,23,89,87,1044,150,180,99,864,153
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",582,98,15,23,15,23,0,12,567,98,102,73,465,101
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",781,148,24,29,11,19,13,21,757,148,123,102,634,144
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",543,142,0,12,0,12,0,12,543,142,232,124,311,115
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",578,110,43,56,0,12,43,56,535,112,19,23,516,115
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",706,121,32,36,14,22,18,30,674,128,52,39,622,127
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",458,91,0,12,0,12,0,12,458,91,131,60,327,88
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",742,86,0,12,0,12,0,12,742,86,140,52,602,87
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",618,88,8,12,0,12,8,12,610,88,28,33,582,89
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",612,70,0,12,0,12,0,12,612,70,56,38,556,83
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",289,59,34,33,0,12,34,33,255,64,22,23,233,64
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",382,53,14,21,14,21,0,12,368,53,34,22,334,57
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",495,48,11,12,0,12,11,12,484,48,65,30,419,55
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",284,43,22,21,20,20,2,5,262,44,24,20,238,43
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",1425,164,14,22,0,12,14,22,1411,164,74,51,1337,170
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",1302,167,65,58,22,26,43,50,1237,173,28,30,1209,173
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",471,81,0,12,0,12,0,12,471,81,95,58,376,87
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",669,124,49,37,30,25,19,30,620,117,13,20,607,116
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",895,97,7,12,7,12,0,12,888,96,26,33,862,99
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",617,102,14,19,14,19,0,12,603,105,80,53,523,102
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",567,89,0,12,0,12,0,12,567,89,153,79,414,86
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",282,90,0,12,0,12,0,12,282,90,28,42,254,92
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",1142,137,8,13,0,12,8,13,1134,137,95,77,1039,154
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",885,130,252,91,105,64,147,88,633,137,138,107,495,158
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",592,65,24,25,6,12,18,24,568,68,78,37,490,77
