Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330323282,530330323282,"Block Group 2, Census Tract 323.28, King County, Washington",389,68,321,67,68,67
1500000US530330323283,530330323283,"Block Group 3, Census Tract 323.28, King County, Washington",369,68,304,61,65,51
1500000US530330323291,530330323291,"Block Group 1, Census Tract 323.29, King County, Washington",1179,118,1085,112,94,69
1500000US530330323292,530330323292,"Block Group 2, Census Tract 323.29, King County, Washington",1705,149,946,128,759,161
1500000US530330324011,530330324011,"Block Group 1, Census Tract 324.01, King County, Washington",530,124,490,126,40,40
1500000US530330324012,530330324012,"Block Group 2, Census Tract 324.01, King County, Washington",635,119,496,114,139,77
1500000US530330324013,530330324013,"Block Group 3, Census Tract 324.01, King County, Washington",436,134,336,121,100,94
1500000US530330324014,530330324014,"Block Group 4, Census Tract 324.01, King County, Washington",468,117,468,117,0,12
1500000US530330324021,530330324021,"Block Group 1, Census Tract 324.02, King County, Washington",767,133,735,134,32,35
1500000US530330324022,530330324022,"Block Group 2, Census Tract 324.02, King County, Washington",659,106,539,103,120,99
1500000US530330324023,530330324023,"Block Group 3, Census Tract 324.02, King County, Washington",495,103,479,107,16,26
1500000US530330324024,530330324024,"Block Group 4, Census Tract 324.02, King County, Washington",278,111,154,57,124,111
1500000US530330325001,530330325001,"Block Group 1, Census Tract 325, King County, Washington",417,69,373,67,44,29
1500000US530330325002,530330325002,"Block Group 2, Census Tract 325, King County, Washington",607,77,501,80,106,62
1500000US530330325003,530330325003,"Block Group 3, Census Tract 325, King County, Washington",358,66,193,51,165,56
1500000US530330325004,530330325004,"Block Group 4, Census Tract 325, King County, Washington",564,80,490,78,74,49
1500000US530330326011,530330326011,"Block Group 1, Census Tract 326.01, King County, Washington",689,103,386,88,303,110
1500000US530330326012,530330326012,"Block Group 2, Census Tract 326.01, King County, Washington",402,79,359,74,43,47
1500000US530330326021,530330326021,"Block Group 1, Census Tract 326.02, King County, Washington",890,151,796,153,94,74
1500000US530330326022,530330326022,"Block Group 2, Census Tract 326.02, King County, Washington",383,116,343,100,40,65
1500000US530330326023,530330326023,"Block Group 3, Census Tract 326.02, King County, Washington",1420,155,1112,156,308,108
1500000US530330326024,530330326024,"Block Group 4, Census Tract 326.02, King County, Washington",1200,160,966,134,234,139
1500000US530330327021,530330327021,"Block Group 1, Census Tract 327.02, King County, Washington",631,100,362,110,269,85
1500000US530330327022,530330327022,"Block Group 2, Census Tract 327.02, King County, Washington",429,67,429,67,0,12
1500000US530330327023,530330327023,"Block Group 3, Census Tract 327.02, King County, Washington",437,119,322,91,115,108
1500000US530330327024,530330327024,"Block Group 4, Census Tract 327.02, King County, Washington",369,119,333,123,36,43
1500000US530330327025,530330327025,"Block Group 5, Census Tract 327.02, King County, Washington",442,107,328,100,114,94
1500000US530330327026,530330327026,"Block Group 6, Census Tract 327.02, King County, Washington",293,73,250,75,43,42
1500000US530330327031,530330327031,"Block Group 1, Census Tract 327.03, King County, Washington",422,65,316,60,106,46
1500000US530330327032,530330327032,"Block Group 2, Census Tract 327.03, King County, Washington",351,78,167,45,184,71
1500000US530330327041,530330327041,"Block Group 1, Census Tract 327.04, King County, Washington",557,106,507,105,50,46
1500000US530330327042,530330327042,"Block Group 2, Census Tract 327.04, King County, Washington",545,122,408,83,137,122
1500000US530330327043,530330327043,"Block Group 3, Census Tract 327.04, King County, Washington",577,119,508,114,69,64
1500000US530330327044,530330327044,"Block Group 4, Census Tract 327.04, King County, Washington",709,148,258,136,451,150
1500000US530330328001,530330328001,"Block Group 1, Census Tract 328, King County, Washington",221,44,193,49,28,24
1500000US530330328002,530330328002,"Block Group 2, Census Tract 328, King County, Washington",563,67,551,71,12,19
1500000US530330328003,530330328003,"Block Group 3, Census Tract 328, King County, Washington",238,56,162,50,76,37
1500000US530339901000,530339901000,"Block Group 0, Census Tract 9901, King County, Washington",0,12,0,12,0,12
