Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330323282,530330323282,"Block Group 2, Census Tract 323.28, King County, Washington",319,55,276,62,43,48
1500000US530330323283,530330323283,"Block Group 3, Census Tract 323.28, King County, Washington",358,55,322,55,36,27
1500000US530330323291,530330323291,"Block Group 1, Census Tract 323.29, King County, Washington",1256,108,1064,128,192,106
1500000US530330323292,530330323292,"Block Group 2, Census Tract 323.29, King County, Washington",1815,143,1067,121,748,116
1500000US530330324011,530330324011,"Block Group 1, Census Tract 324.01, King County, Washington",593,114,507,111,86,66
1500000US530330324012,530330324012,"Block Group 2, Census Tract 324.01, King County, Washington",702,107,472,87,230,110
1500000US530330324013,530330324013,"Block Group 3, Census Tract 324.01, King County, Washington",430,114,374,112,56,69
1500000US530330324014,530330324014,"Block Group 4, Census Tract 324.01, King County, Washington",435,110,435,110,0,12
1500000US530330324021,530330324021,"Block Group 1, Census Tract 324.02, King County, Washington",740,102,724,107,16,26
1500000US530330324022,530330324022,"Block Group 2, Census Tract 324.02, King County, Washington",764,98,598,120,166,111
1500000US530330324023,530330324023,"Block Group 3, Census Tract 324.02, King County, Washington",523,97,513,94,10,21
1500000US530330324024,530330324024,"Block Group 4, Census Tract 324.02, King County, Washington",313,143,206,105,107,99
1500000US530330325001,530330325001,"Block Group 1, Census Tract 325, King County, Washington",421,74,392,74,29,25
1500000US530330325002,530330325002,"Block Group 2, Census Tract 325, King County, Washington",616,80,505,73,111,75
1500000US530330325003,530330325003,"Block Group 3, Census Tract 325, King County, Washington",385,76,198,59,187,57
1500000US530330325004,530330325004,"Block Group 4, Census Tract 325, King County, Washington",565,93,474,86,91,57
1500000US530330326011,530330326011,"Block Group 1, Census Tract 326.01, King County, Washington",722,93,438,104,284,111
1500000US530330326012,530330326012,"Block Group 2, Census Tract 326.01, King County, Washington",368,67,315,67,53,46
1500000US530330326021,530330326021,"Block Group 1, Census Tract 326.02, King County, Washington",1067,142,988,147,79,52
1500000US530330326022,530330326022,"Block Group 2, Census Tract 326.02, King County, Washington",403,106,403,106,0,12
1500000US530330326023,530330326023,"Block Group 3, Census Tract 326.02, King County, Washington",1447,142,1129,148,318,135
1500000US530330326024,530330326024,"Block Group 4, Census Tract 326.02, King County, Washington",1164,114,1064,125,100,64
1500000US530330327021,530330327021,"Block Group 1, Census Tract 327.02, King County, Washington",625,90,345,82,280,86
1500000US530330327022,530330327022,"Block Group 2, Census Tract 327.02, King County, Washington",469,91,469,91,0,12
1500000US530330327023,530330327023,"Block Group 3, Census Tract 327.02, King County, Washington",346,93,251,81,95,76
1500000US530330327024,530330327024,"Block Group 4, Census Tract 327.02, King County, Washington",358,104,331,102,27,32
1500000US530330327025,530330327025,"Block Group 5, Census Tract 327.02, King County, Washington",432,109,332,106,100,86
1500000US530330327026,530330327026,"Block Group 6, Census Tract 327.02, King County, Washington",279,71,246,74,33,38
1500000US530330327031,530330327031,"Block Group 1, Census Tract 327.03, King County, Washington",546,75,374,75,172,60
1500000US530330327032,530330327032,"Block Group 2, Census Tract 327.03, King County, Washington",307,69,160,45,147,62
1500000US530330327041,530330327041,"Block Group 1, Census Tract 327.04, King County, Washington",615,126,549,132,66,49
1500000US530330327042,530330327042,"Block Group 2, Census Tract 327.04, King County, Washington",681,110,533,123,148,120
1500000US530330327043,530330327043,"Block Group 3, Census Tract 327.04, King County, Washington",515,97,419,71,96,83
1500000US530330327044,530330327044,"Block Group 4, Census Tract 327.04, King County, Washington",633,132,224,110,409,131
1500000US530330328001,530330328001,"Block Group 1, Census Tract 328, King County, Washington",276,67,241,66,35,26
1500000US530330328002,530330328002,"Block Group 2, Census Tract 328, King County, Washington",476,58,444,64,32,27
1500000US530330328003,530330328003,"Block Group 3, Census Tract 328, King County, Washington",234,53,166,45,68,33
1500000US530339901000,530339901000,"Block Group 0, Census Tract 9901, King County, Washington",0,12,0,12,0,12
