Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",1251,265,1039,254,0,12,8,17,125,90,0,12,0,12,79,90,52,83,27,35
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",1715,405,1531,394,0,12,0,12,72,50,0,12,0,12,112,123,0,12,112,123
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",1584,349,1208,217,14,22,0,12,135,128,0,12,16,26,211,217,72,87,139,162
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",1416,201,1200,206,0,12,0,12,94,47,0,12,0,12,122,63,0,12,122,63
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",775,199,721,194,0,12,0,12,45,37,0,12,0,12,9,15,0,12,9,15
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",1516,278,1118,191,184,199,12,29,60,43,18,42,0,12,124,89,0,12,124,89
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",1412,219,1099,204,0,12,6,10,136,84,0,12,89,139,82,72,0,12,82,72
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",1318,191,1175,187,0,12,0,12,82,93,0,12,0,12,61,49,0,12,61,49
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",887,163,781,140,11,18,40,42,39,31,0,12,0,12,16,19,0,12,16,19
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",1219,337,524,171,70,93,30,34,416,220,0,12,0,12,179,152,0,12,179,152
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",1046,279,451,180,27,36,2,5,423,212,0,12,4,9,139,91,0,12,139,91
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",1154,307,899,209,0,12,21,33,204,180,0,12,0,12,30,37,0,12,30,37
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",1993,787,1851,668,1,14,0,12,27,34,39,58,60,98,15,24,0,12,15,24
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",1230,347,635,294,20,32,0,12,420,205,0,12,41,69,114,100,18,27,96,97
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",2929,549,1998,431,43,32,0,12,616,214,8,11,45,32,219,82,35,34,184,73
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1995,339,946,217,30,37,0,12,677,254,0,12,197,242,145,85,34,52,111,68
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",1102,297,654,220,15,25,61,70,258,104,0,12,6,14,108,81,16,25,92,77
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",782,255,235,137,0,12,0,12,476,205,0,12,16,25,55,52,0,12,55,52
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",1187,318,502,185,13,25,0,12,495,160,0,12,49,57,128,73,0,12,128,73
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",754,195,379,180,24,15,0,12,268,89,6,11,15,21,62,38,4,9,58,38
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",3775,582,2112,476,71,72,14,27,1272,468,0,12,66,58,240,158,0,12,240,158
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",846,214,699,179,0,12,0,12,122,110,0,12,0,12,25,40,0,12,25,40
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",1337,284,1063,230,0,12,14,33,131,163,0,12,26,37,103,85,0,12,103,85
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",1354,238,1176,220,21,32,0,12,60,56,0,12,0,12,97,73,0,12,97,73
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",1241,202,1012,174,0,12,0,12,100,62,0,12,18,28,111,126,0,12,111,126
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",1221,178,1073,159,28,46,0,12,69,58,24,39,0,12,27,41,0,12,27,41
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",1528,326,1456,335,9,15,0,12,19,31,0,12,0,12,44,61,0,12,44,61
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",1328,300,1328,300,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",979,240,909,220,0,12,0,12,15,25,0,12,0,12,55,63,0,12,55,63
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",1143,266,908,252,0,12,0,12,91,50,0,12,0,12,144,99,0,12,144,99
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",718,394,569,315,0,12,0,12,104,135,0,12,45,71,0,12,0,12,0,12
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",1575,384,1411,345,0,12,0,12,90,95,0,12,26,42,48,76,48,76,0,12
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",817,364,657,359,0,12,0,12,73,65,0,12,0,12,87,93,0,12,87,93
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",762,180,720,178,0,12,20,31,0,12,0,12,0,12,22,35,0,12,22,35
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",946,283,831,256,0,12,0,12,115,128,0,12,0,12,0,12,0,12,0,12
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",1635,374,1364,357,13,22,30,44,148,77,0,12,12,21,68,61,0,12,68,61
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",1157,217,971,214,119,159,0,12,43,40,0,12,0,12,24,29,0,12,24,29
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",1506,354,1359,325,54,66,12,21,43,39,0,12,0,12,38,59,0,12,38,59
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",1242,377,883,230,293,231,17,22,37,44,0,12,12,20,0,12,0,12,0,12
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",1347,292,1094,253,0,12,27,44,39,47,0,12,10,16,177,119,0,12,177,119
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",1751,333,1498,281,16,24,0,12,193,180,0,12,19,32,25,32,0,12,25,32
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1755,319,1368,265,62,75,0,12,220,233,0,12,0,12,105,161,0,12,105,161
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",1792,304,1542,302,62,57,0,12,162,150,0,12,0,12,26,29,0,12,26,29
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",1945,424,1528,430,25,36,0,12,169,134,0,12,21,22,202,137,0,12,202,137
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",1500,419,1302,370,66,76,0,12,80,86,0,12,11,18,41,69,0,12,41,69
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",1652,432,1274,370,33,35,0,12,212,134,0,12,12,17,121,69,20,22,101,65
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",1387,230,1341,233,0,12,0,12,8,14,0,12,0,12,38,46,0,12,38,46
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",1412,524,1208,505,11,17,8,12,122,70,0,12,18,28,45,46,0,12,45,46
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",1177,225,1010,228,3,9,0,12,69,64,0,12,18,31,77,75,0,12,77,75
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",1523,337,1312,263,0,12,0,12,26,31,5,10,0,12,180,204,163,203,17,26
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",1504,344,1293,366,31,36,0,12,153,145,0,12,0,12,27,52,0,12,27,52
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",1141,329,992,300,20,33,0,12,61,57,0,12,0,12,68,69,0,12,68,69
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",1347,238,1067,232,80,82,0,12,48,58,0,12,0,12,152,70,0,12,152,70
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",1121,305,1035,300,0,12,0,12,81,64,0,12,0,12,5,13,0,12,5,13
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",1484,238,1350,232,0,12,12,18,38,42,0,12,47,76,37,31,0,12,37,31
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",1400,311,1207,267,0,12,13,23,77,105,0,12,0,12,103,96,37,58,66,78
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",1492,214,1259,208,72,87,0,12,96,49,0,12,18,20,47,52,0,12,47,52
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",1523,170,1403,173,42,43,0,12,39,33,0,12,0,12,39,44,0,12,39,44
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",859,185,791,183,9,13,0,12,19,20,0,12,0,12,40,45,0,12,40,45
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",1402,246,1321,263,0,12,0,12,55,85,0,12,0,12,26,30,0,12,26,30
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",1331,241,1295,242,0,12,0,12,36,37,0,12,0,12,0,12,0,12,0,12
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",1160,276,1035,267,0,12,0,12,53,45,0,12,41,70,31,37,0,12,31,37
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",1234,240,985,231,24,39,0,12,150,146,0,12,0,12,75,73,0,12,75,73
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",1028,223,882,233,61,54,0,12,39,35,0,12,9,15,37,47,0,12,37,47
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",945,183,828,175,0,12,0,12,58,46,0,12,0,12,59,72,0,12,59,72
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",1260,182,1172,184,0,12,0,12,35,40,0,12,3,9,50,66,41,64,9,14
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",870,194,696,213,0,12,0,12,124,56,0,12,50,54,0,12,0,12,0,12
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",1589,214,1363,238,17,28,97,136,101,82,0,12,11,19,0,12,0,12,0,12
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",1573,229,1495,229,0,12,0,12,59,42,0,12,0,12,19,31,0,12,19,31
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",1272,274,853,252,34,39,0,12,200,125,0,12,45,51,140,95,0,12,140,95
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",1881,344,1489,292,0,12,38,63,214,161,0,12,23,35,117,112,0,12,117,112
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",2029,322,1604,326,0,12,11,18,368,209,0,12,46,73,0,12,0,12,0,12
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",1651,257,1311,201,0,12,49,62,214,146,0,12,31,49,46,45,0,12,46,45
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",861,226,767,231,34,38,0,12,33,52,0,12,10,17,17,27,0,12,17,27
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",2136,454,1584,333,242,313,30,33,250,168,0,12,0,12,30,39,0,12,30,39
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",1305,178,1213,179,0,12,0,12,29,28,0,12,23,35,40,42,0,12,40,42
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",1669,253,1414,212,28,45,0,12,149,131,0,12,0,12,78,53,0,12,78,53
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",1114,287,1043,287,0,12,0,12,39,40,0,12,0,12,32,52,0,12,32,52
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",1173,257,1088,269,19,29,0,12,52,81,0,12,0,12,14,22,0,12,14,22
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",908,168,795,157,13,22,0,12,27,29,0,12,0,12,73,67,0,12,73,67
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",1042,217,803,211,42,66,0,12,102,62,0,12,65,75,30,47,0,12,30,47
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",981,331,875,318,11,20,0,12,43,52,0,12,37,58,15,33,0,12,15,33
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",974,187,824,185,62,97,35,55,45,59,0,12,0,12,8,13,0,12,8,13
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",1865,312,1687,291,0,12,0,12,119,121,0,12,0,12,59,56,14,23,45,51
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",1077,265,775,212,15,23,35,56,144,141,0,12,0,12,108,105,47,77,61,70
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",1125,289,1023,290,0,12,25,41,16,29,0,12,15,24,46,74,0,12,46,74
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",1149,296,736,202,165,112,28,44,66,65,0,12,0,12,154,121,0,12,154,121
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",1191,186,998,180,83,96,0,12,17,18,0,12,70,80,23,39,0,12,23,39
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",1792,193,1357,202,55,49,1,2,219,91,1,2,72,64,87,88,0,12,87,88
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",2735,398,2083,409,149,119,8,14,392,179,0,12,10,15,93,52,8,15,85,50
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",1573,406,747,236,78,80,10,16,706,398,0,12,0,12,32,36,0,12,32,36
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",1244,227,702,166,93,115,60,75,230,156,0,12,77,88,82,69,0,12,82,69
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",2031,395,1591,334,50,49,0,12,162,104,10,23,114,148,104,97,0,12,104,97
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",1299,248,819,175,95,60,86,86,153,118,12,28,61,86,73,60,0,12,73,60
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",1511,283,1119,278,29,34,9,15,233,123,0,12,0,12,121,100,0,12,121,100
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",1104,283,924,243,0,12,0,12,73,62,0,12,0,12,107,164,0,12,107,164
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",1298,251,1011,242,147,104,0,12,100,75,0,12,14,22,26,29,0,12,26,29
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",1093,272,879,281,18,29,0,12,121,126,0,12,0,12,75,90,0,12,75,90
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",835,202,630,177,54,57,0,12,52,58,0,12,0,12,99,107,0,12,99,107
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",2055,362,1650,349,0,12,0,12,239,142,0,12,0,12,166,102,0,12,166,102
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1788,301,1099,236,251,156,50,59,226,202,12,20,22,37,128,136,16,24,112,124
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1467,270,991,266,158,126,55,38,177,120,0,12,0,12,86,66,0,12,86,66
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",1190,240,1010,219,40,48,10,18,50,55,0,12,0,12,80,76,15,25,65,72
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",1169,262,1086,255,34,53,0,12,21,32,0,12,16,25,12,21,0,12,12,21
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",2168,517,1844,488,16,24,23,36,208,219,0,12,13,21,64,76,0,12,64,76
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",1622,583,1064,488,392,258,16,27,40,49,0,12,44,68,66,85,0,12,66,85
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",1065,293,871,250,98,115,22,34,36,53,0,12,0,12,38,58,0,12,38,58
