Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",1218,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,25,0,12,15,26,11,18,16,27,16,28,13,22,185,111,43,31,28,32,193,90,43,39,423,144,172,102,31,37,15,25
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",987,201,28,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,20,0,12,0,12,0,12,32,54,0,12,75,64,0,12,71,88,142,84,48,45,353,174,121,82,84,56,24,30
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",1231,294,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,122,107,0,12,40,44,220,141,39,43,518,169,241,211,15,23,18,28
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",991,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,46,13,21,77,58,159,80,7,13,375,114,120,70,99,95,91,72
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",959,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,31,47,91,54,19,23,58,40,79,46,80,49,408,120,171,76,8,13,5,8
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",1425,167,20,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,31,9,20,0,12,0,12,13,31,22,25,126,87,22,17,73,49,263,106,77,51,463,126,265,116,50,36,8,13
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",1056,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,25,0,12,0,12,0,12,112,96,0,12,50,46,88,59,72,55,473,144,162,105,58,41,30,34
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",1103,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,26,31,127,70,20,34,107,81,192,78,59,54,316,112,129,78,44,43,73,65
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",1021,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,33,0,12,46,37,73,48,74,64,452,151,203,105,27,31,62,76
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",1078,171,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,69,0,12,19,29,27,34,0,12,16,16,0,12,94,47,44,35,24,24,167,66,83,44,263,68,117,55,103,52,72,37
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",767,132,54,43,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,20,32,0,12,0,12,0,12,26,25,120,67,48,35,49,46,111,58,40,43,228,83,39,38,13,15,8,16
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",1599,198,71,62,16,27,0,12,0,12,0,12,0,12,0,12,21,25,39,42,8,12,15,22,55,53,42,37,164,78,48,51,218,76,235,83,151,68,375,122,62,57,45,35,17,22,0,12,17,22
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",908,245,47,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,72,0,12,0,12,0,12,15,24,84,66,18,22,45,51,12,19,433,157,137,87,7,13,65,47
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",720,157,0,12,0,12,0,12,0,12,0,12,0,12,32,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,29,0,12,6,11,58,53,45,46,315,101,174,84,30,27,34,51
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",683,206,51,42,0,12,24,25,0,12,0,12,0,12,0,12,16,19,0,12,8,12,16,30,9,15,8,12,43,79,25,27,63,53,78,97,66,47,35,34,59,40,146,79,36,30,0,12,0,12
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",1152,248,9,14,0,12,0,12,0,12,0,12,0,12,0,12,26,57,0,12,0,12,0,12,0,12,0,12,18,43,6,14,82,77,26,25,57,38,210,104,67,61,394,109,73,42,90,65,94,70
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",754,263,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,45,0,12,41,63,0,12,27,44,0,12,25,41,0,12,32,23,179,93,27,23,306,144,21,24,40,32,16,20
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",1005,211,9,17,0,12,0,12,0,12,0,12,0,12,0,12,7,11,8,14,0,12,4,7,16,18,3,8,0,12,31,26,68,50,18,15,27,24,181,86,138,87,312,100,98,53,59,43,26,24
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",1051,221,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,4,8,15,13,18,29,5,8,108,59,7,11,0,12,84,59,57,49,496,190,132,49,82,54,32,29
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",1014,244,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,5,8,4,8,6,9,6,11,3,6,72,71,4,8,99,78,267,130,28,18,302,97,173,65,19,23,15,18
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",698,171,0,12,0,12,0,12,0,12,18,29,60,86,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,60,42,66,8,12,25,24,16,17,297,125,121,65,19,23,8,13
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",1009,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,132,86,0,12,0,12,118,59,41,40,443,165,141,65,102,102,20,25
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",635,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,48,0,12,19,27,101,78,41,42,197,92,162,77,65,58,0,12
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",1007,304,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,90,0,12,0,12,0,12,15,25,0,12,8,14,141,130,0,12,20,34,89,86,0,12,335,169,183,129,77,85,82,88
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",803,247,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,13,0,12,6,12,12,13,13,19,0,12,0,12,0,12,141,86,0,12,14,24,163,124,65,59,241,109,105,74,37,52,0,12
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",1055,183,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,40,0,12,0,12,0,12,30,34,0,12,44,52,157,79,23,27,52,32,223,76,34,30,319,129,81,46,22,27,45,33
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",1701,213,44,38,0,12,5,9,0,12,41,38,26,36,15,17,17,19,27,26,0,12,42,42,35,40,24,31,1,9,44,37,293,118,4,9,45,33,174,99,118,72,432,119,210,79,74,48,30,33
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",877,178,90,79,0,12,0,12,10,15,6,10,40,39,39,35,0,12,22,21,0,12,44,55,84,83,24,31,0,12,29,26,173,98,20,23,9,14,79,48,54,37,91,61,54,48,0,12,9,13
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",931,159,58,43,0,12,0,12,6,9,0,12,65,60,0,12,23,29,26,32,0,12,45,52,40,42,21,20,0,12,52,63,114,64,13,17,46,35,134,74,55,41,192,87,27,25,14,16,0,12
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",1133,138,78,52,0,12,0,12,0,12,0,12,15,24,0,12,4,7,74,51,0,12,66,57,0,12,12,19,14,16,54,51,93,57,9,14,85,47,118,57,66,43,328,117,79,50,31,32,7,10
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",906,181,0,12,0,12,0,12,0,12,0,12,0,12,4,9,5,11,5,11,0,12,31,48,11,19,50,59,9,21,0,12,57,47,56,34,42,35,246,129,75,53,229,94,64,38,10,16,12,20
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",779,190,50,38,0,12,0,12,9,14,0,12,0,12,0,12,0,12,40,90,25,33,0,12,0,12,0,12,39,90,39,39,77,50,53,52,8,15,78,57,29,21,176,62,134,116,4,6,18,29
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",422,251,8,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,18,17,31,8,18,5,13,0,12,26,28,5,9,43,62,14,16,27,26,91,75,11,10,104,45,27,32,15,20,13,20
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",865,145,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,6,10,9,13,33,22,24,26,6,9,35,45,136,77,49,40,43,28,63,68,146,86,213,112,90,39,8,13,0,12
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",1021,273,57,60,0,12,0,12,0,12,41,65,0,12,19,29,16,25,60,69,0,12,15,24,22,27,12,20,0,12,20,23,236,204,17,24,34,34,50,51,125,78,169,87,46,46,28,32,54,84
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",1124,265,47,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,120,0,12,0,12,13,23,0,12,0,12,0,12,59,78,0,12,4,12,116,89,72,53,559,245,67,46,75,60,31,34
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",734,177,39,50,0,12,0,12,0,12,0,12,13,21,0,12,0,12,60,61,0,12,0,12,15,24,0,12,0,12,43,44,186,103,0,12,34,46,0,12,76,48,248,108,20,33,0,12,0,12
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",367,164,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,36,0,12,19,33,0,12,44,71,38,45,0,12,203,130,12,20,18,29,0,12
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",1035,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,84,0,12,18,28,17,39,116,123,47,69,60,76,11,19,34,41,14,22,201,124,43,43,282,126,109,80,30,37,0,12
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",1108,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,118,82,103,38,33,460,154,189,62,178,84,65,59
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",1771,427,28,31,0,12,0,12,0,12,0,12,11,19,7,16,0,12,0,12,10,17,59,64,6,15,136,93,0,12,56,73,429,221,6,15,50,61,301,133,37,41,358,168,252,124,12,21,13,21
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",957,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,15,25,72,71,0,12,15,26,94,81,11,17,321,98,149,78,186,77,76,56
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",619,143,40,47,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,73,66,16,27,16,27,50,52,59,57,145,68,99,57,73,47,22,28
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",486,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,76,13,21,38,37,111,113,39,39,91,86,15,27,79,80,0,12
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",1129,249,0,12,0,12,0,12,0,12,56,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32,0,12,15,23,34,30,13,20,64,52,208,109,274,139,319,136,59,40,35,44,31,36
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",1011,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,51,48,0,12,64,73,111,90,45,43,408,146,168,100,142,110,11,20
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",805,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,6,12,0,12,11,25,9,15,6,13,75,71,6,13,51,69,98,50,84,72,311,131,108,59,15,24,19,23
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",1043,213,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,75,0,12,0,12,57,46,14,23,115,89,102,79,100,74,473,150,96,53,24,28,17,27
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",1540,271,14,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,15,23,0,12,86,70,0,12,72,65,289,134,233,153,653,241,97,74,25,28,43,51
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",972,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,112,74,0,12,43,38,95,67,72,94,413,127,149,81,37,47,51,55
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",921,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,46,31,34,31,33,154,95,35,39,315,127,207,179,90,80,17,26
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",1329,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,78,0,12,0,12,0,12,71,56,0,12,16,28,173,87,127,95,578,188,254,126,62,63,0,12
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",1231,234,24,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,7,6,11,0,12,3,8,15,26,24,34,120,83,12,20,26,31,131,74,63,72,530,139,139,81,101,64,34,54
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",704,123,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,40,0,12,28,33,77,64,40,46,320,114,167,72,23,27,0,12
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",518,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,73,0,12,0,12,0,12,0,12,0,12,86,68,0,12,55,50,74,63,28,31,184,81,30,34,0,12,12,20
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",740,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,15,24,13,21,91,55,0,12,58,51,26,29,105,78,222,106,119,107,39,26,37,43
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",818,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,45,14,22,29,33,105,57,49,40,389,122,103,68,64,44,27,31
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",895,183,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,50,48,31,27,30,28,93,65,88,70,306,95,149,63,76,56,43,37
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",1078,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,137,75,20,32,39,45,193,89,25,29,416,171,195,133,53,38,0,12
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",1144,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,26,0,12,0,12,93,62,23,36,65,58,107,72,130,71,557,122,141,66,0,12,13,20
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",921,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,143,87,13,28,45,39,136,85,106,78,349,163,80,54,0,12,48,46
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",953,225,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,102,98,0,12,0,12,206,133,192,156,295,112,93,60,53,49,0,12
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",930,186,20,33,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,1,2,0,12,18,23,17,27,16,25,107,90,0,12,144,91,103,71,133,99,256,110,49,61,16,25,33,39
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",1172,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,16,25,48,63,11,19,53,44,59,46,45,42,689,194,204,85,19,29,14,21
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",1154,251,134,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,86,15,24,84,62,170,152,130,106,352,121,131,88,38,37,0,12
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",736,252,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,105,0,12,0,12,170,118,27,23,309,137,122,75,17,27,0,12
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",576,144,25,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,36,0,12,0,12,0,12,0,12,0,12,18,28,77,60,0,12,14,22,89,56,103,63,107,58,80,47,20,30,9,16
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",1087,234,17,22,0,12,0,12,0,12,0,12,0,12,0,12,55,67,66,57,0,12,48,47,36,43,0,12,13,21,0,12,207,141,0,12,32,37,154,85,111,73,227,77,78,57,43,47,0,12
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",1170,193,207,109,0,12,0,12,54,67,0,12,0,12,0,12,0,12,9,15,0,12,20,36,0,12,0,12,11,18,68,53,75,58,38,58,55,53,195,129,56,41,192,91,184,87,6,10,0,12
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",828,304,29,32,0,12,0,12,45,66,0,12,0,12,0,12,0,12,98,80,0,12,73,103,60,96,0,12,0,12,14,17,106,95,0,12,15,22,95,54,23,21,192,84,58,47,0,12,20,33
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",1050,201,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,48,73,4,9,0,12,28,33,271,163,26,28,64,43,195,103,32,29,265,115,89,57,0,12,0,12
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",634,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,42,9,17,8,14,0,12,14,23,7,12,0,12,14,22,73,54,0,12,8,14,22,28,66,69,211,79,145,78,21,31,10,16
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",966,231,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,47,0,12,0,12,55,75,0,12,0,12,18,27,141,120,37,33,111,84,157,92,51,48,251,105,68,66,12,19,0,12
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",889,383,23,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,78,121,12,19,153,198,0,12,98,87,89,59,13,21,232,82,90,51,101,78,0,12
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",671,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,71,90,0,12,39,43,18,27,44,41,89,59,32,41,183,78,134,92,11,19,29,47
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",665,318,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,34,0,12,19,30,28,35,23,36,87,63,45,49,301,199,125,97,0,12,14,21
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",1370,321,46,47,0,12,0,12,0,12,28,45,16,26,0,12,3,6,28,35,0,12,54,83,25,31,35,38,12,21,88,100,252,130,32,41,34,36,235,134,159,126,162,99,120,100,38,40,3,6
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",1373,237,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,11,20,0,12,48,76,0,12,121,86,26,42,88,67,236,120,110,83,361,120,234,102,92,66,11,18
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",1029,157,17,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,48,62,8,13,64,40,8,13,33,28,92,56,36,30,332,98,209,71,103,67,57,41
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",884,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,30,0,12,7,11,0,12,9,14,36,40,11,16,4,8,97,52,52,34,364,82,175,75,78,49,30,25
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",706,167,76,54,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,10,15,6,9,6,9,32,38,85,51,0,12,8,14,142,72,47,43,141,71,98,56,32,28,11,17
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",751,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,54,19,32,38,33,88,53,53,40,229,63,160,56,67,46,21,19
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",767,155,0,12,0,12,0,12,0,12,0,12,9,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,29,31,38,109,59,0,12,0,12,160,119,13,22,165,74,172,87,29,32,54,52
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",900,266,0,12,0,12,0,12,0,12,0,12,7,12,0,12,39,61,0,12,0,12,0,12,10,17,0,12,0,12,40,39,104,79,46,43,16,26,144,97,106,98,323,183,14,21,42,64,9,20
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",876,245,60,52,0,12,0,12,0,12,0,12,6,14,0,12,0,12,19,32,0,12,14,23,4,12,0,12,57,85,62,58,339,162,0,12,7,14,173,149,87,70,21,29,11,23,16,26,0,12
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",962,326,71,84,0,12,0,12,0,12,0,12,47,66,0,12,0,12,40,59,0,12,0,12,0,12,6,13,0,12,61,63,250,151,61,98,110,70,116,84,58,59,69,70,41,35,17,26,15,25
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",988,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,30,0,12,0,12,14,23,0,12,170,127,0,12,16,26,279,160,79,66,310,135,80,68,15,23,0,12
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",892,263,48,41,0,12,0,12,0,12,0,12,17,28,0,12,30,45,30,36,17,29,19,26,58,87,0,12,0,12,14,17,57,46,7,11,12,13,103,74,65,80,285,99,91,55,25,28,14,22
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",1574,360,103,73,0,12,11,19,0,12,0,12,18,21,0,12,5,8,64,64,8,15,10,15,0,12,67,94,18,41,96,76,175,110,72,50,37,34,198,114,259,134,354,143,79,55,0,12,0,12
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",1200,335,89,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,62,0,12,12,19,0,12,0,12,0,12,100,68,329,154,35,45,52,61,105,85,66,49,295,139,48,42,0,12,18,28
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",654,178,33,37,0,12,0,12,0,12,0,12,14,28,0,12,0,12,0,12,0,12,65,50,9,16,7,14,29,33,25,25,43,40,49,52,0,12,36,35,56,39,204,99,52,57,14,23,18,29
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",865,296,25,39,0,12,0,12,0,12,1,5,0,12,3,8,0,12,27,27,0,12,0,12,31,28,0,12,14,22,12,20,98,63,9,15,74,56,149,75,31,26,348,270,26,31,17,29,0,12
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",1187,497,78,73,0,12,0,12,0,12,0,12,0,12,0,12,59,64,19,30,70,79,19,31,54,88,24,33,0,12,206,206,61,55,0,12,134,75,232,153,88,64,136,100,7,13,0,12,0,12
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",1061,293,78,72,0,12,0,12,0,12,0,12,31,48,0,12,0,12,14,24,0,12,0,12,0,12,0,12,17,26,31,48,262,134,0,12,66,52,150,89,124,85,232,91,35,29,8,14,13,22
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",877,263,4,9,0,12,0,12,0,12,0,12,0,12,4,8,4,8,0,12,22,29,5,8,0,12,12,27,27,35,4,8,147,106,3,9,7,9,144,84,58,54,291,124,105,69,0,12,40,63
