Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",562,82,0,12,0,12,0,12,562,82,45,41,517,86
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",619,98,0,12,0,12,0,12,619,98,170,90,449,98
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",453,68,0,12,0,12,0,12,453,68,89,50,364,79
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",435,63,0,12,0,12,0,12,435,63,83,60,352,62
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",476,102,19,29,0,12,19,29,457,102,30,35,427,97
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",203,82,0,12,0,12,0,12,203,82,68,57,135,83
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",553,103,0,12,0,12,0,12,553,103,78,62,475,111
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",375,117,0,12,0,12,0,12,375,117,53,36,322,115
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",336,79,0,12,0,12,0,12,336,79,78,56,258,85
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",573,99,0,12,0,12,0,12,573,99,133,67,440,104
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",687,105,29,32,29,32,0,12,658,101,32,37,626,102
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",570,100,0,12,0,12,0,12,570,100,18,28,552,97
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",809,115,16,26,16,26,0,12,793,119,114,86,679,135
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",538,101,11,17,0,12,11,17,527,102,94,62,433,96
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",683,133,124,89,29,33,95,85,559,126,90,46,469,130
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",883,161,60,77,0,12,60,77,823,158,60,48,763,169
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1047,159,28,32,12,20,16,24,1019,162,151,109,868,150
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",720,159,101,93,16,25,85,90,619,151,71,53,548,145
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",853,140,32,35,32,35,0,12,821,145,77,59,744,147
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",569,116,0,12,0,12,0,12,569,116,68,35,501,116
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",215,96,0,12,0,12,0,12,215,96,0,12,215,96
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",609,111,0,12,0,12,0,12,609,111,15,22,594,116
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",440,111,13,20,0,12,13,20,427,111,28,29,399,113
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",813,128,47,43,27,33,20,29,766,136,78,44,688,131
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",557,95,0,12,0,12,0,12,557,95,77,70,480,98
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",497,96,12,19,12,19,0,12,485,97,14,22,471,96
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",506,102,0,12,0,12,0,12,506,102,16,25,490,103
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",641,105,17,27,0,12,17,27,624,107,0,12,624,107
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",549,114,14,24,0,12,14,24,535,116,77,57,458,117
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",897,124,0,12,0,12,0,12,897,124,24,28,873,119
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",872,136,13,21,13,21,0,12,859,136,46,57,813,137
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",655,55,60,42,32,29,28,31,595,66,63,39,532,70
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",605,55,9,14,0,12,9,14,596,55,44,30,552,62
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",341,37,7,11,0,12,7,11,334,37,8,14,326,38
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",810,147,0,12,0,12,0,12,810,147,86,82,724,141
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",564,110,0,12,0,12,0,12,564,110,129,70,435,104
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",582,139,0,12,0,12,0,12,582,139,38,33,544,139
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",515,72,0,12,0,12,0,12,515,72,66,53,449,80
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",458,67,0,12,0,12,0,12,458,67,53,31,405,72
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",384,62,0,12,0,12,0,12,384,62,36,30,348,71
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",445,58,0,12,0,12,0,12,445,58,52,31,393,62
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",490,86,0,12,0,12,0,12,490,86,55,60,435,91
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",999,131,0,12,0,12,0,12,999,131,103,69,896,138
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",909,133,12,19,12,19,0,12,897,134,99,61,798,143
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",977,166,0,12,0,12,0,12,977,166,56,40,921,167
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",1117,171,90,103,9,13,81,103,1027,174,109,83,918,172
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",1331,194,16,26,0,12,16,26,1315,193,26,31,1289,197
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",1095,179,0,12,0,12,0,12,1095,179,165,107,930,169
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",618,128,0,12,0,12,0,12,618,128,26,41,592,124
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",961,172,0,12,0,12,0,12,961,172,147,82,814,171
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",566,62,16,17,6,9,10,16,550,66,21,19,529,64
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",801,92,37,29,25,22,12,19,764,97,63,35,701,91
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",505,98,14,23,14,23,0,12,491,95,15,23,476,92
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",545,66,36,57,0,12,36,57,509,68,72,42,437,75
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",475,80,40,34,20,32,20,33,435,77,37,39,398,77
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",559,97,16,26,0,12,16,26,543,102,21,33,522,105
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",648,182,0,12,0,12,0,12,648,182,42,51,606,187
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",820,176,108,120,83,114,25,40,712,175,29,47,683,172
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",1112,182,16,28,0,12,16,28,1096,185,210,141,886,201
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",757,144,42,36,42,36,0,12,715,144,20,32,695,146
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",783,151,51,60,23,38,28,44,732,149,77,74,655,149
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",889,166,131,101,94,92,37,45,758,162,20,31,738,163
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",957,139,170,102,84,55,86,88,787,116,65,53,722,119
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",1334,140,17,19,7,11,10,16,1317,141,84,52,1233,148
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",2136,264,225,112,104,78,121,92,1911,271,158,115,1753,264
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",1115,196,13,23,0,12,13,23,1102,196,107,107,995,205
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",1227,232,139,71,38,45,101,75,1088,227,28,35,1060,230
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",1338,228,92,52,44,40,48,42,1246,235,138,98,1108,213
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",1000,171,220,117,150,97,70,75,780,167,145,95,635,136
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",1102,201,63,54,30,35,33,41,1039,203,107,99,932,191
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",827,166,16,26,16,26,0,12,811,165,37,41,774,179
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",1009,201,164,101,36,43,128,98,845,203,0,12,845,203
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",833,174,26,32,0,12,26,32,807,175,164,119,643,156
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",692,162,0,12,0,12,0,12,692,162,52,48,640,171
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",1255,178,64,65,0,12,64,65,1191,174,13,20,1178,172
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1144,233,194,86,108,77,86,61,950,227,37,58,913,230
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1109,178,245,76,171,64,74,78,864,175,60,43,804,176
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",1107,224,154,114,41,54,113,103,953,230,107,119,846,234
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",715,145,20,31,0,12,20,31,695,149,54,61,641,147
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",1084,191,10,16,0,12,10,16,1074,191,13,22,1061,192
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",1184,183,95,60,0,12,95,60,1089,182,85,100,1004,172
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",610,111,23,35,23,35,0,12,587,111,94,77,493,119
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",546,76,8,14,8,14,0,12,538,75,40,32,498,78
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",661,102,89,66,19,22,70,62,572,97,51,33,521,94
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",742,101,17,21,0,12,17,21,725,102,74,62,651,99
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",532,109,67,73,0,12,67,73,465,101,67,59,398,107
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",459,96,22,34,0,12,22,34,437,98,98,80,339,87
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",449,90,51,59,0,12,51,59,398,90,28,45,370,90
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",699,125,112,103,36,56,76,91,587,109,28,25,559,116
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",571,101,0,12,0,12,0,12,571,101,19,29,552,99
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",595,99,14,21,0,12,14,21,581,102,85,62,496,97
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",469,95,93,82,0,12,93,82,376,92,29,37,347,88
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",505,80,52,56,21,30,31,43,453,82,26,39,427,82
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",470,130,80,79,63,79,17,26,390,132,29,32,361,136
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",537,109,101,65,68,53,33,38,436,113,29,35,407,116
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",449,109,33,37,0,12,33,37,416,109,33,37,383,110
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",811,119,168,107,82,58,86,91,643,125,158,102,485,119
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",801,112,69,54,50,47,19,30,732,112,69,47,663,118
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",849,171,44,70,0,12,44,70,805,182,67,90,738,169
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",790,242,166,153,24,38,142,148,624,202,174,168,450,156
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",696,160,109,84,56,65,53,59,587,166,18,30,569,170
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",781,234,91,40,56,49,35,42,690,229,0,12,690,229
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",672,184,14,23,14,23,0,12,658,186,88,77,570,179
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",1229,141,585,133,258,101,327,133,644,152,102,62,542,141
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",913,118,136,88,87,81,49,41,777,121,71,51,706,129
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",1139,171,38,61,0,12,38,61,1101,177,152,87,949,195
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",325,97,61,42,46,40,15,23,264,95,15,24,249,93
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",971,131,349,129,261,128,88,49,622,131,69,72,553,128
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",760,139,45,41,45,41,0,12,715,147,86,90,629,130
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",1030,147,86,89,18,28,68,85,944,140,90,57,854,146
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",731,130,27,35,7,13,20,32,704,130,207,91,497,119
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",790,100,115,53,55,41,60,41,675,110,70,48,605,96
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",1158,115,55,53,38,48,17,20,1103,106,147,70,956,103
