Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",738,132,146,64,74,43,72,51,592,130,156,102,436,125
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",893,118,117,53,33,42,84,51,776,124,151,74,625,132
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",836,114,16,25,0,12,16,25,820,112,149,86,671,117
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",918,135,76,65,21,23,55,65,842,141,46,43,796,132
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",501,80,10,17,10,17,0,12,491,81,35,39,456,84
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",638,96,134,81,42,37,92,76,504,95,64,35,440,98
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",327,56,33,28,23,24,10,16,294,58,60,37,234,63
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",610,92,50,51,41,50,9,14,560,91,85,45,475,93
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",399,52,21,32,0,12,21,32,378,53,83,44,295,61
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",577,64,0,12,0,12,0,12,577,64,74,44,503,76
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",703,81,37,30,15,18,22,24,666,82,127,71,539,89
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",434,77,23,19,23,19,0,12,411,82,80,48,331,79
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",953,183,26,28,14,23,12,18,927,183,167,83,760,181
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",401,76,0,12,0,12,0,12,401,76,69,59,332,85
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",259,71,13,24,13,24,0,12,246,76,35,39,211,76
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",186,60,32,37,0,12,32,37,154,62,23,36,131,57
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",605,153,8,16,8,16,0,12,597,157,106,55,491,156
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",595,81,166,78,133,77,33,27,429,76,16,18,413,72
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",297,47,6,9,0,12,6,9,291,47,31,20,260,50
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",520,68,41,44,0,12,41,44,479,72,83,47,396,79
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",377,71,5,10,0,12,5,10,372,72,53,29,319,75
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",800,124,14,23,14,23,0,12,786,126,59,49,727,129
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",428,71,10,21,0,12,10,21,418,74,84,61,334,78
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",567,138,22,31,17,28,5,22,545,139,81,73,464,130
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",415,94,31,37,0,12,31,37,384,94,96,80,288,87
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",681,78,24,20,0,12,24,20,657,78,57,35,600,81
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",261,66,0,12,0,12,0,12,261,66,27,24,234,66
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",626,109,54,54,21,17,33,51,572,112,63,40,509,111
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",431,114,7,14,0,12,7,14,424,117,40,42,384,110
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",1239,129,65,50,26,31,39,37,1174,133,497,137,677,119
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",500,84,13,20,0,12,13,20,487,86,61,41,426,91
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",447,62,14,16,14,16,0,12,433,64,91,41,342,72
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",439,78,11,18,0,12,11,18,428,80,51,35,377,88
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",377,65,8,13,8,13,0,12,369,65,81,44,288,72
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",337,80,0,12,0,12,0,12,337,80,35,30,302,88
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",351,71,12,20,0,12,12,20,339,73,67,62,272,83
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",934,126,51,50,18,28,33,41,883,129,111,72,772,138
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",443,106,21,31,0,12,21,31,422,111,36,45,386,106
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",852,126,22,36,0,12,22,36,830,127,13,21,817,129
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",558,71,18,23,18,23,0,12,540,77,94,45,446,73
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",514,72,12,15,0,12,12,15,502,75,79,41,423,85
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",647,82,102,63,31,31,71,58,545,86,55,34,490,95
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",564,83,28,17,0,12,28,17,536,82,120,58,416,84
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",387,56,8,13,0,12,8,13,379,56,37,29,342,55
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",596,79,46,52,46,52,0,12,550,74,71,52,479,71
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",263,46,10,15,0,12,10,15,253,48,58,36,195,50
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",1130,123,37,40,18,29,19,27,1093,128,134,84,959,147
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",286,62,17,25,17,25,0,12,269,68,32,35,237,65
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",351,77,20,31,20,31,0,12,331,74,0,12,331,74
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",521,65,0,12,0,12,0,12,521,65,68,49,453,67
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",354,75,35,42,11,17,24,37,319,72,46,28,273,77
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",273,55,5,10,0,12,5,10,268,56,80,47,188,50
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",700,78,85,46,10,15,75,43,615,77,75,36,540,81
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",361,59,8,13,0,12,8,13,353,60,80,45,273,53
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",493,90,45,35,16,26,29,23,448,89,14,22,434,89
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",639,131,23,26,12,20,11,18,616,138,45,42,571,144
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",474,85,17,27,0,12,17,27,457,90,126,69,331,92
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",465,68,13,21,0,12,13,21,452,72,113,48,339,80
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",1058,162,55,45,55,45,0,12,1003,159,149,96,854,142
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",729,75,0,12,0,12,0,12,729,75,69,48,660,83
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",691,67,0,12,0,12,0,12,691,67,94,51,597,79
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",466,69,17,19,9,14,8,13,449,71,77,55,372,77
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",602,50,10,16,10,16,0,12,592,50,72,54,520,65
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",382,53,0,12,0,12,0,12,382,53,19,26,363,55
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",823,144,17,25,17,25,0,12,806,148,75,61,731,144
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",537,106,15,25,0,12,15,25,522,104,51,45,471,111
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",593,120,0,12,0,12,0,12,593,120,28,32,565,118
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",913,186,107,66,59,45,48,51,806,186,55,52,751,189
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",493,137,0,12,0,12,0,12,493,137,49,41,444,148
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",451,92,52,78,0,12,52,78,399,93,43,41,356,98
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",523,111,13,22,13,22,0,12,510,113,44,42,466,125
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",646,97,14,23,14,23,0,12,632,100,153,95,479,94
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",686,136,32,35,17,27,15,24,654,144,71,89,583,135
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",982,162,19,31,0,12,19,31,963,164,248,123,715,140
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1126,120,0,12,0,12,0,12,1126,120,143,68,983,125
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",416,109,0,12,0,12,0,12,416,109,85,92,331,118
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",264,56,0,12,0,12,0,12,264,56,45,34,219,63
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",434,103,0,12,0,12,0,12,434,103,51,64,383,93
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",610,96,90,87,0,12,90,87,520,89,121,61,399,92
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",564,113,43,49,24,38,19,30,521,118,66,67,455,108
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",733,84,41,57,0,12,41,57,692,82,74,36,618,80
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",550,70,43,41,31,36,12,17,507,73,66,32,441,78
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",481,52,0,12,0,12,0,12,481,52,89,46,392,60
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",1015,164,119,77,38,44,81,62,896,173,140,114,756,155
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",693,94,0,12,0,12,0,12,693,94,84,57,609,105
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",869,181,0,12,0,12,0,12,869,181,134,129,735,177
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",529,103,0,12,0,12,0,12,529,103,151,73,378,105
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",677,153,92,99,75,92,17,28,585,146,46,43,539,146
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",602,117,57,49,24,37,33,34,545,123,101,68,444,125
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",489,114,20,35,0,12,20,35,469,117,51,60,418,125
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",850,95,17,19,8,14,9,14,833,99,188,59,645,95
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",629,82,0,12,0,12,0,12,629,82,58,43,571,83
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",598,96,0,12,0,12,0,12,598,96,53,37,545,96
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",402,68,20,27,0,12,20,27,382,70,32,23,350,76
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",403,61,11,19,11,19,0,12,392,59,28,25,364,61
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",495,46,23,21,11,15,12,13,472,48,41,20,431,51
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",344,37,24,22,19,21,5,8,320,36,19,14,301,34
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",1323,186,17,27,0,12,17,27,1306,187,89,55,1217,191
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",1224,195,193,105,83,77,110,76,1031,167,159,99,872,169
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",426,87,0,12,0,12,0,12,426,87,64,54,362,95
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",797,134,99,82,30,33,69,74,698,127,90,71,608,135
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",782,88,7,10,7,10,0,12,775,88,47,31,728,89
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",649,80,40,34,40,34,0,12,609,87,84,46,525,83
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",609,72,37,44,0,12,37,44,572,64,71,51,501,80
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",339,87,0,12,0,12,0,12,339,87,50,72,289,100
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",1013,164,16,26,0,12,16,26,997,160,104,63,893,165
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",852,150,183,100,76,62,107,105,669,136,146,100,523,128
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",540,60,21,22,14,19,7,11,519,61,133,48,386,66
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",462,55,11,17,11,17,0,12,451,58,80,49,371,62
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",602,102,0,12,0,12,0,12,602,102,85,53,517,103
1500000US530330229022,530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",296,53,0,12,0,12,0,12,296,53,71,47,225,55
1500000US530330229023,530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",314,81,0,12,0,12,0,12,314,81,110,78,204,78
